date,0
2024-07-01,0.006000450725320296
2024-07-02,0.007658946375551222
2024-07-03,0.0037160128502941557
2024-07-04,0.0014489840443287967
2024-07-05,0.001580879930685441
2024-07-08,0.0006396184082918926
2024-07-09,0.0061069605547248666
2024-07-10,-0.006469872082723351
2024-07-11,-0.00185255873102994
2024-07-12,0.0002309007936132994
2024-07-15,0.0028372929782927046
2024-07-16,0.0026011075720699206
2024-07-17,-0.005563226433377012
2024-07-18,0.0066442156494953865
2024-07-19,-0.004128850317184463
2024-07-22,-0.0012581895705901464
2024-07-23,-0.009416711290289183
2024-07-24,0.004179181052558512
2024-07-25,-0.0030162870629060106
2024-07-26,0.006188040810153928
2024-07-29,0.001670937727598006
2024-07-30,-0.0008042651957686714
2024-07-31,0.014539741911215858
2024-08-01,-0.017226797873123676
2024-08-02,0.00968583831010646
2024-08-05,-0.03933562210663222
2024-08-06,0.019748218149069262
2024-08-07,0.004622364642237562
2024-08-08,-0.00505989356342772
2024-08-09,0.011666255346012188
2024-08-12,0.0013355692540333417
2024-08-13,0.0019868666414507626
2024-08-14,0.003434081111439993
2024-08-15,-0.002785822267586939
2024-08-16,0.017831022307344492
2024-08-19,0.008829965154825876
2024-08-20,0.0027153897918367606
2024-08-21,0.003678631468680448
2024-08-22,-0.0009135637602299893
2024-08-23,0.0024810340501415533
2024-08-26,-0.004251593880058757
2024-08-27,0.00199325632217398
2024-08-28,-0.00036416995226965
2024-08-29,0.0007909938604496345
2024-08-30,0.0032666214413671155
2024-09-04,-0.007377345047398232
2024-09-05,-0.0029204389470214548
2024-09-06,0.002866146678689693
2024-09-09,-0.006542297085262444
2024-09-10,-0.006267468894843809
2024-09-11,-0.002276875250837373
2024-09-12,0.0005216843816630346
2024-09-13,-0.004205962365726412
2024-09-16,-0.011291664135501808
2024-09-17,0.01529841346995837
2024-09-18,0.0020271724827275093
2024-09-19,0.004799531062025347
2024-09-20,0.0020032435221233706
2024-09-23,-0.002613346673378712
2024-09-24,0.005984213777296055
2024-09-25,0.003975529320417092
2024-09-26,0.008385598868329068
2024-09-27,0.0004977815300520517
2024-09-30,-0.00382641823259989
2024-10-01,0.004634525596048485
2024-10-02,-0.004243211053280112
2024-10-03,-0.003130330787015202
2024-10-04,-0.008220190461828609
2024-10-07,-0.006772908827593892
2024-10-08,0.0035063156150840708
2024-10-09,0.008467482722008408
2024-10-10,0.005844225317495141
2024-10-11,0.0035427189215931597
2024-10-14,-0.004884517290878734
2024-10-15,-0.004950902052001949
2024-10-16,-0.0014990682973902952
2024-10-17,0.0005606145608333005
2024-10-18,0.0023065472375524915
2024-10-21,-0.0037814291754088227
2024-10-22,-0.007797045919924086
2024-10-23,0.0005530982371413566
2024-10-24,-0.004786799591037935
2024-10-25,-0.003923903041219176
2024-10-28,-0.002233567974880484
2024-10-29,0.003689247810617466
2024-10-30,-0.0044122123620634075
2024-10-31,0.002854672430698414
2024-11-01,-0.005514949767791925
2024-11-04,-0.006854963274166098
2024-11-05,-0.00017817754545699659
2024-11-06,0.01032295795119928
2024-11-07,-0.0021814302406570315
2024-11-08,-0.00436390207368156
2024-11-11,-0.0017829846755228768
2024-11-12,0.0005907277792701661
2024-11-13,-0.0008004264712191612
2024-11-14,-0.00751230592810697
2024-11-15,-0.009399854755898093
2024-11-18,-0.003264692094353477
2024-11-19,-0.004376311216268765
2024-11-20,0.00699509885562806
2024-11-21,0.004092237512271397
2024-11-22,0.0009258701873161564
2024-11-25,0.006248807153034739
2024-11-26,0.006334873276959516
2024-11-27,0.00023079857477470629
2024-11-28,-0.0006742354470908631
2024-11-29,0.0052799284809136315
2024-12-02,-0.0007626190280248391
2024-12-03,0.000806896123443937
2024-12-04,-0.0028113259757797235
2024-12-05,0.019377929932493765
2024-12-06,0.0011396222480988109
2024-12-09,-0.0008187017961629066
2024-12-10,0.0029505464567351914
2024-12-11,0.000144123693890172
2024-12-12,0.00021366592892151667
2024-12-13,-0.0042008851735030155
2024-12-16,0.0010462508911514169
2024-12-17,-0.002131174705525702
2024-12-18,8.991152529012642e-05
2024-12-19,-0.012648200940919035
2024-12-20,0.001469652367400375
2024-12-23,0.004442985796402314
2024-12-24,0.0003517031418793482
2024-12-25,0.009031565755124489
2024-12-26,0.00021041371821766376
2024-12-27,0.0018719617086638506
2024-12-30,0.001033722228635756
2024-12-31,-0.002762304491488893
2025-01-02,-0.000722997594117292
2025-01-03,-0.009290290116954853
2025-01-06,-0.00827083332679552
2025-01-07,0.0006740132335119929
2025-01-08,0.0012326794153612263
2025-01-09,-0.0005716323034281359
2025-01-10,-0.005614406298225062
2025-01-13,0.00376766889918392
2025-01-14,-0.000686508534087821
2025-01-15,0.0061635458780974145
2025-01-16,-0.0004318156270800872
2025-01-17,0.0018826603470407564
2025-01-20,0.004006700193912426
2025-01-21,-0.0006167853262642852
2025-01-22,-0.001088374185639744
2025-01-23,0.009743428361606053
2025-01-24,0.0021475119547061106
2025-02-03,-0.017153535407964982
2025-02-04,0.002162110510291464
2025-02-05,0.004234096676724794
2025-02-06,-0.0012552430862705145
2025-02-07,0.000658889496247567
2025-02-10,-0.0090234674951809
2025-02-11,0.0022283869859771755
2025-02-12,-0.0007229135439737386
2025-02-13,-6.717620962198308e-05
2025-02-14,0.003328430324547388
2025-02-17,-0.0005701941865413976
2025-02-18,0.001986795174005398
2025-02-19,0.002628798033965784
2025-02-20,0.0017700143758700058
2025-02-21,0.002052973936649575
2025-02-24,0.010926154194270236
2025-02-25,-0.003846073162189459
2025-02-26,0.0014918485643688735
